@relation contraceptive-10-6tst.dat
@attribute Wife_age real [16.0, 49.0]
@attribute Wife_education real [1.0, 4.0]
@attribute Husband_education real [1.0, 4.0]
@attribute Children real [0.0, 16.0]
@attribute Wife_religion real [0.0, 1.0]
@attribute Wife_working real [0.0, 1.0]
@attribute Husband_occupation real [1.0, 4.0]
@attribute Standard-of-living real [1.0, 4.0]
@attribute Media_exposure real [0.0, 1.0]
@attribute Contraceptive_method integer [1, 3]
@inputs Wife_age, Wife_education, Husband_education, Children, Wife_religion, Wife_working, Husband_occupation, Standard-of-living, Media_exposure
@outputs Contraceptive_method
@data
0.8333333333333333, 0.6666666666666667, 1.0, 0.18181818181818182, 1.0, 1.0, 0.0, 1.0, 1.0, 1
0.9333333333333333, 0.0, 0.0, 0.6363636363636364, 1.0, 1.0, 0.3333333333333333, 0.6666666666666667, 1.0, 1
0.7, 0.6666666666666667, 0.6666666666666667, 0.09090909090909091, 1.0, 0.0, 0.6666666666666667, 0.6666666666666667, 0.0, 1
0.5, 1.0, 1.0, 0.36363636363636365, 1.0, 1.0, 0.3333333333333333, 0.6666666666666667, 0.0, 1
0.9333333333333333, 1.0, 1.0, 0.36363636363636365, 1.0, 1.0, 0.0, 1.0, 0.0, 1
0.8666666666666667, 0.3333333333333333, 1.0, 0.18181818181818182, 1.0, 0.0, 0.3333333333333333, 1.0, 0.0, 1
0.9666666666666668, 0.3333333333333333, 0.0, 0.2727272727272727, 1.0, 0.0, 1.0, 0.6666666666666667, 0.0, 1
0.0, 0.6666666666666667, 0.6666666666666667, 0.18181818181818182, 1.0, 1.0, 0.6666666666666667, 0.3333333333333333, 0.0, 1
0.2333333333333334, 0.3333333333333333, 1.0, 0.0, 1.0, 1.0, 0.6666666666666667, 0.0, 0.0, 1
0.5, 0.6666666666666667, 0.3333333333333333, 0.7272727272727273, 1.0, 0.0, 0.3333333333333333, 0.6666666666666667, 1.0, 1
0.30000000000000004, 0.6666666666666667, 1.0, 0.0, 1.0, 1.0, 0.6666666666666667, 0.3333333333333333, 0.0, 1
0.033333333333333326, 0.3333333333333333, 0.6666666666666667, 0.09090909090909091, 1.0, 1.0, 0.3333333333333333, 1.0, 0.0, 1
0.1333333333333333, 1.0, 1.0, 0.18181818181818182, 1.0, 1.0, 0.0, 1.0, 0.0, 1
0.9333333333333333, 0.0, 0.3333333333333333, 0.6363636363636364, 1.0, 0.0, 0.6666666666666667, 0.3333333333333333, 0.0, 1
0.09999999999999998, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.6666666666666667, 0.0, 1
0.6333333333333333, 0.6666666666666667, 0.6666666666666667, 0.6363636363636364, 1.0, 1.0, 0.6666666666666667, 0.0, 0.0, 1
0.30000000000000004, 1.0, 1.0, 0.2727272727272727, 0.0, 1.0, 0.0, 1.0, 0.0, 1
0.7, 1.0, 1.0, 0.2727272727272727, 0.0, 1.0, 0.6666666666666667, 1.0, 0.0, 1
0.2666666666666667, 0.3333333333333333, 0.3333333333333333, 0.09090909090909091, 1.0, 0.0, 0.6666666666666667, 0.3333333333333333, 1.0, 1
0.3666666666666667, 0.3333333333333333, 0.6666666666666667, 0.18181818181818182, 1.0, 0.0, 0.3333333333333333, 1.0, 0.0, 1
0.033333333333333326, 0.3333333333333333, 0.6666666666666667, 0.2727272727272727, 1.0, 1.0, 0.6666666666666667, 1.0, 0.0, 1
0.6000000000000001, 1.0, 1.0, 0.18181818181818182, 0.0, 1.0, 0.0, 1.0, 0.0, 1
0.0, 0.6666666666666667, 0.6666666666666667, 0.09090909090909091, 1.0, 1.0, 0.3333333333333333, 1.0, 0.0, 1
0.8999999999999999, 1.0, 0.6666666666666667, 0.4545454545454546, 1.0, 1.0, 0.0, 1.0, 0.0, 2
0.5333333333333334, 1.0, 1.0, 0.36363636363636365, 1.0, 1.0, 0.0, 1.0, 0.0, 2
0.6333333333333333, 1.0, 1.0, 0.36363636363636365, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 2
0.20000000000000007, 0.6666666666666667, 1.0, 0.2727272727272727, 1.0, 1.0, 0.3333333333333333, 0.6666666666666667, 0.0, 2
0.30000000000000004, 0.3333333333333333, 0.0, 0.18181818181818182, 1.0, 0.0, 0.6666666666666667, 0.6666666666666667, 0.0, 2
1.0, 1.0, 1.0, 0.9090909090909092, 1.0, 1.0, 0.0, 1.0, 0.0, 2
0.5, 1.0, 1.0, 0.2727272727272727, 1.0, 1.0, 0.0, 1.0, 0.0, 2
0.06666666666666665, 1.0, 1.0, 0.09090909090909091, 1.0, 1.0, 0.0, 1.0, 0.0, 2
0.0, 1.0, 1.0, 0.09090909090909091, 1.0, 1.0, 0.3333333333333333, 0.6666666666666667, 0.0, 2
0.43333333333333335, 0.6666666666666667, 1.0, 0.6363636363636364, 0.0, 1.0, 0.0, 0.6666666666666667, 0.0, 2
0.9333333333333333, 0.6666666666666667, 1.0, 1.0, 1.0, 0.0, 0.3333333333333333, 0.6666666666666667, 0.0, 2
0.9666666666666668, 1.0, 1.0, 0.36363636363636365, 0.0, 1.0, 0.0, 1.0, 0.0, 2
0.8666666666666667, 0.6666666666666667, 0.6666666666666667, 0.7272727272727273, 1.0, 1.0, 0.3333333333333333, 0.6666666666666667, 0.0, 2
0.8333333333333333, 1.0, 1.0, 0.6363636363636364, 1.0, 1.0, 0.6666666666666667, 0.3333333333333333, 0.0, 2
0.16666666666666674, 0.3333333333333333, 1.0, 0.18181818181818182, 1.0, 1.0, 0.6666666666666667, 0.6666666666666667, 0.0, 2
0.7333333333333334, 1.0, 1.0, 0.36363636363636365, 1.0, 1.0, 0.0, 1.0, 0.0, 2
0.16666666666666674, 1.0, 1.0, 0.09090909090909091, 1.0, 0.0, 0.0, 1.0, 0.0, 2
0.43333333333333335, 0.6666666666666667, 0.6666666666666667, 0.5454545454545454, 1.0, 0.0, 0.6666666666666667, 0.6666666666666667, 0.0, 2
0.09999999999999998, 1.0, 1.0, 0.09090909090909091, 1.0, 1.0, 0.0, 0.6666666666666667, 0.0, 2
0.8, 1.0, 1.0, 0.2727272727272727, 0.0, 1.0, 0.0, 1.0, 0.0, 2
0.7666666666666666, 1.0, 1.0, 0.2727272727272727, 1.0, 0.0, 0.0, 1.0, 0.0, 2
0.7666666666666666, 1.0, 1.0, 0.4545454545454546, 1.0, 1.0, 0.0, 1.0, 0.0, 2
0.5333333333333334, 0.3333333333333333, 1.0, 0.2727272727272727, 0.0, 0.0, 0.6666666666666667, 1.0, 1.0, 2
0.7333333333333334, 1.0, 1.0, 0.4545454545454546, 0.0, 1.0, 0.3333333333333333, 1.0, 0.0, 2
0.8666666666666667, 0.6666666666666667, 0.6666666666666667, 0.5454545454545454, 0.0, 1.0, 0.3333333333333333, 1.0, 0.0, 2
0.30000000000000004, 1.0, 1.0, 0.09090909090909091, 1.0, 1.0, 0.6666666666666667, 0.3333333333333333, 0.0, 3
0.43333333333333335, 0.3333333333333333, 0.6666666666666667, 0.4545454545454546, 1.0, 0.0, 0.3333333333333333, 0.6666666666666667, 0.0, 3
0.2666666666666667, 0.3333333333333333, 1.0, 0.2727272727272727, 1.0, 1.0, 1.0, 1.0, 0.0, 3
0.5333333333333334, 1.0, 1.0, 0.09090909090909091, 0.0, 1.0, 0.0, 1.0, 0.0, 3
0.06666666666666665, 1.0, 1.0, 0.09090909090909091, 1.0, 1.0, 0.6666666666666667, 0.0, 0.0, 3
0.09999999999999998, 0.6666666666666667, 0.3333333333333333, 0.18181818181818182, 1.0, 1.0, 0.3333333333333333, 0.0, 0.0, 3
0.4666666666666668, 0.6666666666666667, 1.0, 0.36363636363636365, 1.0, 0.0, 0.3333333333333333, 1.0, 0.0, 3
0.43333333333333335, 1.0, 1.0, 0.2727272727272727, 0.0, 1.0, 0.0, 1.0, 0.0, 3
0.20000000000000007, 1.0, 1.0, 0.09090909090909091, 0.0, 1.0, 0.6666666666666667, 0.6666666666666667, 0.0, 3
0.43333333333333335, 1.0, 1.0, 0.18181818181818182, 1.0, 0.0, 0.0, 0.6666666666666667, 0.0, 3
0.5333333333333334, 1.0, 1.0, 0.36363636363636365, 1.0, 1.0, 0.0, 1.0, 0.0, 3
0.9666666666666668, 0.6666666666666667, 1.0, 0.2727272727272727, 1.0, 1.0, 0.3333333333333333, 0.6666666666666667, 0.0, 3
0.5, 1.0, 1.0, 0.2727272727272727, 1.0, 1.0, 0.0, 1.0, 0.0, 3
0.2666666666666667, 0.6666666666666667, 1.0, 0.36363636363636365, 1.0, 1.0, 0.6666666666666667, 0.6666666666666667, 0.0, 3
0.3999999999999999, 0.6666666666666667, 1.0, 0.4545454545454546, 1.0, 1.0, 0.6666666666666667, 0.0, 0.0, 3
0.0, 1.0, 1.0, 0.18181818181818182, 1.0, 1.0, 0.0, 1.0, 0.0, 3
0.0, 0.6666666666666667, 0.6666666666666667, 0.09090909090909091, 1.0, 1.0, 0.3333333333333333, 0.0, 0.0, 3
0.30000000000000004, 0.6666666666666667, 1.0, 0.18181818181818182, 1.0, 1.0, 0.3333333333333333, 0.6666666666666667, 0.0, 3
0.06666666666666665, 0.6666666666666667, 1.0, 0.18181818181818182, 1.0, 1.0, 0.6666666666666667, 0.6666666666666667, 0.0, 3
0.43333333333333335, 0.3333333333333333, 0.6666666666666667, 0.36363636363636365, 1.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 3
0.33333333333333337, 0.6666666666666667, 0.6666666666666667, 0.5454545454545454, 1.0, 1.0, 0.6666666666666667, 0.6666666666666667, 0.0, 3
0.09999999999999998, 1.0, 1.0, 0.2727272727272727, 1.0, 1.0, 0.6666666666666667, 0.3333333333333333, 0.0, 3
0.16666666666666674, 1.0, 0.6666666666666667, 0.2727272727272727, 1.0, 1.0, 0.6666666666666667, 0.6666666666666667, 0.0, 3
0.3666666666666667, 1.0, 1.0, 0.2727272727272727, 0.0, 0.0, 0.3333333333333333, 1.0, 0.0, 3
0.5333333333333334, 1.0, 0.6666666666666667, 0.18181818181818182, 0.0, 1.0, 0.6666666666666667, 1.0, 0.0, 3
0.3666666666666667, 0.6666666666666667, 1.0, 0.18181818181818182, 1.0, 1.0, 0.0, 0.3333333333333333, 0.0, 3
0.5666666666666667, 1.0, 1.0, 0.2727272727272727, 0.0, 0.0, 0.3333333333333333, 1.0, 0.0, 3
0.8999999999999999, 0.3333333333333333, 0.6666666666666667, 0.5454545454545454, 0.0, 0.0, 0.6666666666666667, 1.0, 0.0, 3
0.5, 1.0, 1.0, 0.5454545454545454, 1.0, 1.0, 0.3333333333333333, 0.3333333333333333, 0.0, 3
0.3666666666666667, 1.0, 1.0, 0.18181818181818182, 1.0, 1.0, 0.0, 1.0, 0.0, 3
0.5333333333333334, 1.0, 1.0, 0.36363636363636365, 0.0, 0.0, 0.0, 1.0, 0.0, 3
0.8999999999999999, 0.0, 0.3333333333333333, 0.8181818181818182, 1.0, 0.0, 0.6666666666666667, 1.0, 1.0, 3
1.0, 1.0, 1.0, 0.09090909090909091, 1.0, 1.0, 0.6666666666666667, 1.0, 0.0, 1
0.2333333333333334, 0.3333333333333333, 1.0, 0.2727272727272727, 1.0, 1.0, 0.6666666666666667, 1.0, 0.0, 1
0.30000000000000004, 0.3333333333333333, 0.6666666666666667, 0.09090909090909091, 1.0, 1.0, 0.6666666666666667, 0.0, 0.0, 1
0.8, 1.0, 1.0, 0.5454545454545454, 1.0, 1.0, 0.0, 0.6666666666666667, 0.0, 1
0.09999999999999998, 1.0, 1.0, 0.0, 1.0, 0.0, 0.3333333333333333, 1.0, 0.0, 1
0.20000000000000007, 1.0, 1.0, 0.09090909090909091, 1.0, 1.0, 0.0, 1.0, 0.0, 1
0.2666666666666667, 0.6666666666666667, 0.6666666666666667, 0.36363636363636365, 1.0, 1.0, 0.3333333333333333, 1.0, 0.0, 1
0.9333333333333333, 0.0, 0.3333333333333333, 0.18181818181818182, 1.0, 1.0, 0.3333333333333333, 0.6666666666666667, 1.0, 1
0.9666666666666668, 0.6666666666666667, 1.0, 0.4545454545454546, 1.0, 1.0, 0.3333333333333333, 0.6666666666666667, 0.0, 1
0.6333333333333333, 0.0, 0.6666666666666667, 0.36363636363636365, 1.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 1
0.6333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5454545454545454, 1.0, 1.0, 0.6666666666666667, 1.0, 0.0, 1
0.2333333333333334, 0.6666666666666667, 1.0, 0.09090909090909091, 0.0, 1.0, 0.3333333333333333, 0.3333333333333333, 0.0, 1
0.8666666666666667, 1.0, 1.0, 0.09090909090909091, 1.0, 0.0, 0.0, 1.0, 0.0, 1
0.2333333333333334, 0.3333333333333333, 0.6666666666666667, 0.09090909090909091, 1.0, 0.0, 0.6666666666666667, 1.0, 1.0, 1
0.8666666666666667, 1.0, 1.0, 0.09090909090909091, 1.0, 1.0, 0.0, 1.0, 0.0, 1
0.3999999999999999, 0.6666666666666667, 0.6666666666666667, 0.18181818181818182, 1.0, 0.0, 0.6666666666666667, 0.6666666666666667, 0.0, 1
0.8999999999999999, 1.0, 1.0, 0.9090909090909092, 1.0, 1.0, 0.0, 0.6666666666666667, 0.0, 1
0.4666666666666668, 0.3333333333333333, 0.3333333333333333, 0.2727272727272727, 0.0, 0.0, 0.3333333333333333, 1.0, 0.0, 1
0.7333333333333334, 0.6666666666666667, 1.0, 0.2727272727272727, 0.0, 1.0, 0.3333333333333333, 1.0, 0.0, 1
0.9666666666666668, 0.6666666666666667, 1.0, 0.7272727272727273, 1.0, 1.0, 0.6666666666666667, 0.6666666666666667, 0.0, 1
0.5, 0.0, 0.6666666666666667, 0.36363636363636365, 1.0, 0.0, 0.6666666666666667, 1.0, 0.0, 1
0.20000000000000007, 1.0, 1.0, 0.0, 0.0, 1.0, 0.3333333333333333, 1.0, 0.0, 1
0.30000000000000004, 1.0, 1.0, 0.4545454545454546, 1.0, 0.0, 0.6666666666666667, 1.0, 0.0, 1
0.5, 0.6666666666666667, 0.6666666666666667, 0.5454545454545454, 1.0, 1.0, 0.3333333333333333, 0.6666666666666667, 0.0, 1
0.20000000000000007, 1.0, 1.0, 0.2727272727272727, 1.0, 1.0, 0.0, 0.3333333333333333, 0.0, 1
0.4666666666666668, 0.6666666666666667, 0.6666666666666667, 0.2727272727272727, 1.0, 1.0, 0.6666666666666667, 1.0, 0.0, 1
0.06666666666666665, 1.0, 1.0, 0.09090909090909091, 1.0, 1.0, 0.0, 0.6666666666666667, 0.0, 2
0.30000000000000004, 1.0, 1.0, 0.18181818181818182, 0.0, 1.0, 0.0, 1.0, 0.0, 2
0.6333333333333333, 0.6666666666666667, 1.0, 0.6363636363636364, 0.0, 1.0, 0.3333333333333333, 0.6666666666666667, 0.0, 2
0.5, 0.6666666666666667, 1.0, 0.36363636363636365, 1.0, 1.0, 0.6666666666666667, 0.6666666666666667, 0.0, 2
0.6333333333333333, 0.3333333333333333, 0.3333333333333333, 0.7272727272727273, 1.0, 1.0, 0.3333333333333333, 0.3333333333333333, 0.0, 2
0.30000000000000004, 0.6666666666666667, 1.0, 0.18181818181818182, 0.0, 1.0, 0.3333333333333333, 0.6666666666666667, 0.0, 2
0.9666666666666668, 1.0, 1.0, 0.6363636363636364, 1.0, 0.0, 0.0, 1.0, 0.0, 2
0.6000000000000001, 1.0, 1.0, 0.36363636363636365, 0.0, 1.0, 0.3333333333333333, 1.0, 0.0, 2
0.16666666666666674, 1.0, 1.0, 0.18181818181818182, 1.0, 0.0, 0.6666666666666667, 0.6666666666666667, 0.0, 3
0.8, 1.0, 1.0, 0.4545454545454546, 0.0, 1.0, 0.0, 1.0, 0.0, 3
0.16666666666666674, 0.3333333333333333, 1.0, 0.2727272727272727, 1.0, 1.0, 0.6666666666666667, 0.6666666666666667, 0.0, 3
0.5666666666666667, 1.0, 1.0, 0.36363636363636365, 1.0, 1.0, 0.0, 0.6666666666666667, 0.0, 3
0.33333333333333337, 0.3333333333333333, 1.0, 0.36363636363636365, 1.0, 1.0, 0.6666666666666667, 0.3333333333333333, 0.0, 3
0.3666666666666667, 1.0, 1.0, 0.09090909090909091, 1.0, 0.0, 0.6666666666666667, 0.3333333333333333, 0.0, 3
0.4666666666666668, 1.0, 1.0, 0.4545454545454546, 1.0, 1.0, 0.6666666666666667, 0.6666666666666667, 0.0, 3
0.6333333333333333, 1.0, 1.0, 0.36363636363636365, 1.0, 0.0, 0.0, 1.0, 0.0, 3
0.3666666666666667, 0.6666666666666667, 0.3333333333333333, 0.2727272727272727, 1.0, 1.0, 0.6666666666666667, 0.6666666666666667, 0.0, 3
0.5666666666666667, 0.0, 0.0, 0.4545454545454546, 1.0, 1.0, 0.6666666666666667, 0.6666666666666667, 0.0, 3
0.5666666666666667, 0.3333333333333333, 0.6666666666666667, 0.5454545454545454, 1.0, 1.0, 0.3333333333333333, 1.0, 0.0, 3
0.5666666666666667, 1.0, 1.0, 0.2727272727272727, 1.0, 1.0, 0.3333333333333333, 1.0, 0.0, 3
0.9333333333333333, 1.0, 1.0, 0.4545454545454546, 1.0, 1.0, 0.6666666666666667, 0.3333333333333333, 0.0, 3
0.7333333333333334, 0.0, 1.0, 0.4545454545454546, 1.0, 0.0, 0.3333333333333333, 1.0, 0.0, 3
0.8333333333333333, 1.0, 1.0, 0.4545454545454546, 1.0, 1.0, 0.6666666666666667, 1.0, 0.0, 3
0.2666666666666667, 1.0, 1.0, 0.18181818181818182, 0.0, 0.0, 0.3333333333333333, 1.0, 0.0, 3
0.30000000000000004, 1.0, 1.0, 0.09090909090909091, 0.0, 0.0, 0.3333333333333333, 1.0, 0.0, 3
0.2666666666666667, 1.0, 1.0, 0.36363636363636365, 1.0, 1.0, 0.6666666666666667, 0.6666666666666667, 0.0, 3
0.1333333333333333, 0.3333333333333333, 0.3333333333333333, 0.09090909090909091, 1.0, 1.0, 0.3333333333333333, 1.0, 0.0, 3
